aobtDateKey;adep;ades;aobtDate;aobtTime;aibtDate;aibtTime;aircraftRegistration;aircraftType;airline
20170427;LEST;LEVC;27/04/2017;6:25:00;27/04/2017;7:42:00;EIFTS;B738;RYR
20170516;LEST;LFSB;16/05/2017;8:15:00;17/05/2017;0:00:00;HBJXE;A320;EZS
20170427;LEST;LEPA;27/04/2017;17:00:00;27/04/2017;18:36:00;ECMKO;A320;VLG
20170428;LEST;LEBL;28/04/2017;19:05:00;28/04/2017;20:36:00;ECMCU;A320;VLG
20170428;LEST;LEMD;28/04/2017;7:17:00;28/04/2017;8:23:00;ECLUS;A320;IBS
20170516;LEST;LEMD;16/05/2017;4:40:00;16/05/2017;5:50:00;ECLVQ;A320;IBS
20170428;LEST;LFPG;28/04/2017;9:42:00;29/04/2017;0:00:00;ECKDT;A320;VLG
20170516;LEST;LEVC;16/05/2017;6:00:00;16/05/2017;7:31:00;EIDWI;B738;RYR
20170428;LEST;LEPA;28/04/2017;15:30:00;28/04/2017;17:12:00;ECMJE;CRJ2;ANE
20170428;LEST;LEMD;28/04/2017;15:50:00;28/04/2017;16:59:00;ECILQ;A320;IBS
20170428;LEST;LEPA;28/04/2017;15:56:00;28/04/2017;17:49:00;ECLNC;B734;LAV
20170516;LEST;LIRF;16/05/2017;19:30:00;17/05/2017;0:00:00;ECLVT;A320;VLG
20170516;LEST;LSGG;16/05/2017;14:10:00;17/05/2017;0:00:00;HBJZY;A320;EZS
20170428;LEST;LEMD;28/04/2017;4:40:00;28/04/2017;5:50:00;ECLYM;A320;IBS
20170516;LEST;LEMD;16/05/2017;7:15:00;16/05/2017;8:34:00;ECJLI;A321;IBS
20170516;LEST;GCLP;16/05/2017;19:30:00;16/05/2017;22:21:00;EIEKY;B738;RYR
20170516;LEST;LEMD;16/05/2017;9:25:00;16/05/2017;10:30:00;ECLKG;A320;IBS
20170516;LEST;EIDW;16/05/2017;13:45:00;17/05/2017;0:00:00;EIDEB;A320;EIN
20170428;LEST;LEVC;28/04/2017;6:30:00;28/04/2017;7:56:00;EIEMN;B738;RYR
20170428;LEST;LSGG;28/04/2017;13:15:00;29/04/2017;0:00:00;HBJXG;A320;EZS
20170428;LEST;EBBR;28/04/2017;10:35:00;29/04/2017;0:00:00;ECMKO;A320;VLG
20170428;LEST;LEAL;28/04/2017;13:40:00;28/04/2017;15:05:00;EIDAI;B738;RYR
20170428;LEST;EDDF;28/04/2017;11:27:00;29/04/2017;0:00:00;DAILF;A319;DLH
20170517;LEST;LEBB;17/05/2017;19:20:00;17/05/2017;20:20:00;ECMJE;CRJ2;ANE
20170428;LEST;LFSB;28/04/2017;8:08:00;29/04/2017;0:00:00;HBJYL;A319;EZS
20170517;LEST;EGKK;17/05/2017;17:10:00;18/05/2017;0:00:00;ECMEQ;A320;VLG
20170428;LEST;LEMG;28/04/2017;21:05:00;28/04/2017;22:33:00;ECMKM;A320;VLG
20170428;LEST;LEMD;28/04/2017;20:34:00;28/04/2017;21:47:00;EIEXF;B738;RYR
20170517;LEST;LEBL;17/05/2017;19:25:00;17/05/2017;20:58:00;ECHDS;B752;VLG
20170428;LEST;LEZL;28/04/2017;11:25:00;28/04/2017;12:39:00;EIDLY;B738;RYR
20170428;LEST;LEMD;28/04/2017;11:55:00;28/04/2017;13:15:00;ECLUD;A320;IBS
20170428;LEST;LIME;28/04/2017;14:15:00;29/04/2017;0:00:00;EIDLE;B738;RYR
20170428;LEST;LEBL;28/04/2017;7:01:00;28/04/2017;8:49:00;EIEBE;B738;RYR
20170428;LEST;LEBB;28/04/2017;20:04:00;28/04/2017;20:53:00;ECMJE;CRJ2;ANE
20170517;LEST;LEMD;17/05/2017;15:40:00;17/05/2017;16:46:00;ECMEH;A320;IBS
20170428;LEST;LEBL;28/04/2017;7:35:00;28/04/2017;9:16:00;ECLRY;A320;VLG
20170517;LEST;EGSS;17/05/2017;8:25:00;18/05/2017;0:00:00;EIEFZ;B738;RYR
20170428;LEST;EGPF;28/04/2017;7:35:00;29/04/2017;0:00:00;GFDZA;B738;TOM
20170517;LEST;LEMD;17/05/2017;4:58:00;17/05/2017;6:03:00;EIEFZ;B738;RYR
20170517;LEST;LEBL;17/05/2017;20:40:00;17/05/2017;22:20:00;EIFIF;B738;RYR
20170429;LEST;LEMD;29/04/2017;8:35:00;29/04/2017;9:40:00;ECLYM;A320;IBS
20170429;LEST;LIMC;29/04/2017;8:56:00;30/04/2017;0:00:00;GEZGC;A319;EZY
20170429;LEST;LEMD;29/04/2017;15:40:00;29/04/2017;16:53:00;ECLEA;A320;IBS
20170429;LEST;GCLP;29/04/2017;10:35:00;29/04/2017;13:18:00;ECLPQ;B738;AEA
20170429;LEST;LEZL;29/04/2017;15:45:00;29/04/2017;17:00:00;ECLXV;B738;AEA
20170429;LEST;LSZH;29/04/2017;12:57:00;30/04/2017;0:00:00;HBIJM;A320;SWR
20170429;LEST;LEPA;29/04/2017;8:31:00;29/04/2017;10:16:00;EIDLE;B738;RYR
20170429;LEST;LEIB;29/04/2017;8:40:00;29/04/2017;10:08:00;ECJBK;B738;AEA
20170429;LEST;LEPA;29/04/2017;20:36:00;29/04/2017;22:08:00;ECJBK;B738;AEA
20170429;LEST;GCRR;29/04/2017;17:30:00;29/04/2017;20:08:00;ECMKO;A320;VLG
20170429;LEST;GCLP;29/04/2017;19:40:00;29/04/2017;22:14:00;EIDYB;B738;RYR
20170429;LEST;LEBL;29/04/2017;6:50:00;29/04/2017;8:28:00;EIDHF;B738;RYR
20170429;LEST;GCXO;29/04/2017;8:27:00;29/04/2017;11:00:00;ECJYV;CRJ9;ANE
20170429;LEST;LEBL;29/04/2017;7:05:00;29/04/2017;8:42:00;ECJFF;A320;VLG
20170429;LEST;EGKK;29/04/2017;8:25:00;30/04/2017;0:00:00;GEZFH;A319;EZY
20170429;LEST;LEBL;29/04/2017;13:50:00;29/04/2017;15:23:00;CSTRL;A320;EVE
20170518;LEST;LEMD;18/05/2017;11:40:00;18/05/2017;12:54:00;ECJLI;A321;IBS
20170429;LEST;LSZH;29/04/2017;10:50:00;30/04/2017;0:00:00;ECMKO;A320;VLG
20170429;LEST;LSGG;29/04/2017;11:09:00;30/04/2017;0:00:00;HBJYA;A320;EZS
20170429;LEST;LEMG;29/04/2017;18:00:00;29/04/2017;19:22:00;EIFTY;B738;RYR
20170518;LEST;LEPA;18/05/2017;8:30:00;18/05/2017;10:14:00;EIEFZ;B738;RYR
20170518;LEST;LEBL;18/05/2017;19:20:00;18/05/2017;21:02:00;ECMBM;A320;VLG
20170429;LEST;LEBL;29/04/2017;12:15:00;29/04/2017;13:37:00;ECIDA;B738;AEA
20170518;LEST;EDFH;18/05/2017;14:18:00;19/05/2017;0:00:00;EIEFZ;B738;RYR
20170518;LEST;LEBL;18/05/2017;6:55:00;18/05/2017;8:29:00;EIEFX;B738;RYR
20170518;LEST;LEMD;18/05/2017;15:39:00;18/05/2017;17:08:00;ECLKG;A320;IBS
20170518;LEST;LEVC;18/05/2017;6:05:00;18/05/2017;7:31:00;EIDWI;B738;RYR
20170518;LEST;LEVT;18/05/2017;18:21:00;18/05/2017;19:11:00;ECMEY;B734;BCS
20170429;LEST;LEMD;29/04/2017;4:50:00;29/04/2017;6:01:00;EIDLE;B738;RYR
20170518;LEST;EDDF;18/05/2017;11:50:00;19/05/2017;0:00:00;DAILN;A319;DLH
20170518;LEST;LEBB;18/05/2017;6:35:00;18/05/2017;7:35:00;ECMJE;CRJ2;ANE
20170429;LEST;GCTS;29/04/2017;20:12:00;29/04/2017;22:53:00;EIFEF;B738;RYR
20170430;LEST;LEPA;30/04/2017;8:28:00;30/04/2017;10:05:00;ECMJE;CRJ2;ANE
20170430;LEST;LEMD;30/04/2017;11:35:00;30/04/2017;12:35:00;ECJFH;A320;IBS
20170519;LEST;LEMD;19/05/2017;15:35:00;19/05/2017;16:36:00;ECMCB;A320;IBS
20170430;LEST;LEBL;30/04/2017;20:37:00;30/04/2017;22:06:00;EIDHS;B738;RYR
20170430;LEST;LFPG;30/04/2017;9:45:00;01/05/2017;0:00:00;ECKDT;A320;VLG
20170430;LEST;LEMD;30/04/2017;4:40:00;30/04/2017;5:48:00;ECMEH;A320;IBS
20170430;LEST;LFSB;30/04/2017;8:10:00;01/05/2017;0:00:00;HBJXB;A320;EZS
20170430;LEST;LIME;30/04/2017;14:10:00;01/05/2017;0:00:00;EIDLE;B738;RYR
20170519;LEST;LEMD;19/05/2017;12:14:00;19/05/2017;13:15:00;ECLLE;A320;IBS
20170430;LEST;LEMD;30/04/2017;16:05:00;30/04/2017;17:08:00;ECILQ;A320;IBS
20170430;LEST;EGSS;30/04/2017;8:35:00;01/05/2017;0:00:00;EIDLE;B738;RYR
20170430;LEST;GCXO;30/04/2017;9:30:00;30/04/2017;12:03:00;ECMKO;A320;VLG
20170430;LEST;LEBL;30/04/2017;19:05:00;30/04/2017;20:27:00;ECKHN;A320;VLG
20170430;LEST;LEBB;30/04/2017;19:40:00;30/04/2017;20:32:00;ECMJE;CRJ2;ANE
20170430;LEST;GCRR;30/04/2017;19:30:00;30/04/2017;21:59:00;EIEBZ;B738;RYR
20170430;LEST;LEMD;30/04/2017;21:05:00;30/04/2017;22:22:00;EIEKH;B738;RYR
20170430;LEST;LEVC;30/04/2017;6:35:00;30/04/2017;7:55:00;EIDPW;B738;RYR
20170430;LEST;EDDM;30/04/2017;10:25:00;01/05/2017;0:00:00;DAILW;A319;DLH
20170430;LEST;LEBL;30/04/2017;6:54:00;30/04/2017;8:22:00;EIFRW;B738;RYR
20170519;LEST;LEPA;19/05/2017;4:40:00;19/05/2017;6:17:00;ECMEQ;A320;VLG
20170430;LEST;LEPA;30/04/2017;16:50:00;30/04/2017;18:26:00;ECMKO;A320;VLG
20170501;LEST;LSGG;01/05/2017;13:41:00;02/05/2017;0:00:00;HBJXE;A320;EZS
20170519;LEST;LEBL;19/05/2017;20:40:00;19/05/2017;22:13:00;EIEKD;B738;RYR
20170501;LEST;LEMD;01/05/2017;7:05:00;01/05/2017;8:14:00;ECLYM;A320;IBS
20170501;LEST;EBBR;01/05/2017;3:52:00;02/05/2017;0:00:00;ECMKO;A320;VLG
20170501;LEST;LEMG;01/05/2017;21:15:00;01/05/2017;22:38:00;ECJSY;A320;VLG
20170519;LEST;LEVC;19/05/2017;6:35:00;19/05/2017;7:55:00;EIFTB;B738;RYR
20170501;LEST;EDDF;01/05/2017;11:37:00;02/05/2017;0:00:00;DAILL;A319;DLH
20170501;LEST;LEMD;01/05/2017;15:40:00;01/05/2017;16:50:00;ECILQ;A320;IBS
20170501;LEST;LEMD;01/05/2017;19:15:00;01/05/2017;20:24:00;ECILS;A320;IBE
20170501;LEST;EGSS;01/05/2017;8:20:00;02/05/2017;0:00:00;EIDLE;B738;RYR
20170501;LEST;LEVC;01/05/2017;6:20:00;01/05/2017;7:41:00;EIDPW;B738;RYR
20170501;LEST;EDFH;01/05/2017;14:10:00;02/05/2017;0:00:00;EIDLE;B738;RYR
20170501;LEST;LEAL;01/05/2017;13:30:00;01/05/2017;14:50:00;EIDAM;B738;RYR
20170501;LEST;LEPA;01/05/2017;15:30:00;01/05/2017;17:08:00;ECMJE;CRJ2;ANE
20170501;LEST;LEBB;01/05/2017;20:04:00;01/05/2017;21:01:00;ECMJE;CRJ2;ANE
20170501;LEST;LEMD;01/05/2017;4:42:00;01/05/2017;5:42:00;EIDLE;B738;RYR
20170501;LEST;LEMD;01/05/2017;11:17:00;01/05/2017;12:29:00;ECLYE;A320;IBS
20170520;LEST;GCLP;20/05/2017;19:32:00;20/05/2017;22:26:00;EIEKY;B738;RYR
20170501;LEST;EGKK;01/05/2017;16:55:00;02/05/2017;0:00:00;ECMKO;A320;VLG
20170501;LEST;LEMD;01/05/2017;20:40:00;01/05/2017;21:50:00;EIEMP;B738;RYR
20170501;LEST;LEAL;01/05/2017;14:41:00;01/05/2017;16:05:00;ECMKN;A320;VLG
20170501;LEST;LEBL;01/05/2017;6:55:00;01/05/2017;8:25:00;EIEVN;B738;RYR
20170520;LEST;LEMD;20/05/2017;4:43:00;20/05/2017;5:48:00;EIDWA;B738;RYR
20170501;LEST;LFPG;01/05/2017;7:50:00;02/05/2017;0:00:00;ECKDT;A320;VLG
20170501;LEST;LEBL;01/05/2017;18:55:00;01/05/2017;20:31:00;ECHQL;A320;VLG
20170520;LEST;LSGG;20/05/2017;7:18:00;21/05/2017;0:00:00;HBJXD;A320;EZS
20170520;LEST;EGKK;20/05/2017;8:25:00;21/05/2017;0:00:00;GEZBF;A319;EZY
20170520;LEST;LEPA;20/05/2017;21:30:00;20/05/2017;23:01:00;ECMLC;CRJX;ANE
20170501;LEST;LEZL;01/05/2017;7:25:00;01/05/2017;8:35:00;EIFIT;B738;RYR
20170520;LEST;GCRR;20/05/2017;18:45:00;20/05/2017;21:24:00;EIESS;B738;RYR
20170520;LEST;LEBL;20/05/2017;6:55:00;20/05/2017;8:33:00;ECLLJ;A320;VLG
20170501;LEST;LEPA;01/05/2017;18:45:00;01/05/2017;20:20:00;EIFMY;A319;VOE
20170520;LEST;GCTS;20/05/2017;17:20:00;20/05/2017;20:13:00;ECLTM;B738;AEA
20170520;LEST;LEPA;20/05/2017;8:30:00;20/05/2017;10:12:00;EIDWA;B738;RYR
20170501;LEST;LEBL;01/05/2017;21:05:00;01/05/2017;22:48:00;EIDYY;B738;RYR
20170502;LEST;GCTS;02/05/2017;20:23:00;02/05/2017;23:03:00;EIFEF;B738;RYR
20170502;LEST;LIRF;02/05/2017;19:20:00;03/05/2017;0:00:00;ECJTQ;A320;VLG
20170502;LEST;LEMD;02/05/2017;4:40:00;02/05/2017;5:54:00;ECLYE;A320;IBS
20170502;LEST;LEPA;02/05/2017;14:15:00;02/05/2017;15:57:00;EIDLE;B738;RYR
20170502;LEST;LSZH;02/05/2017;7:50:00;03/05/2017;0:00:00;HBJLR;A320;SWR
20170502;LEST;LEBB;02/05/2017;19:15:00;02/05/2017;20:04:00;ECMJE;CRJ2;ANE
20170502;LEST;LEBL;02/05/2017;7:02:00;02/05/2017;8:31:00;EIDHS;B738;RYR
20170502;LEST;LEMD;02/05/2017;15:35:00;02/05/2017;16:51:00;ECLUC;A320;IBS
20170521;LEST;LEBL;21/05/2017;20:30:00;21/05/2017;22:20:00;EIEFX;B738;RYR
20170502;LEST;LEMD;02/05/2017;4:43:00;02/05/2017;5:40:00;EIDLE;B738;RYR
20170521;LEST;EDDM;21/05/2017;10:25:00;22/05/2017;0:00:00;DAIZB;A320;DLH
20170502;LEST;LEVC;02/05/2017;6:25:00;02/05/2017;7:52:00;EIEMN;B738;RYR
20170414;LEST;LEBL;14/04/2017;7:00:00;14/04/2017;8:36:00;EIEBD;B738;RYR
20170502;LEST;EIDW;02/05/2017;13:53:00;03/05/2017;0:00:00;EIDEI;A320;EIN
20170502;LEST;LEPA;02/05/2017;4:43:00;02/05/2017;6:25:00;ECMKO;A320;VLG
20170414;LEST;LEPA;14/04/2017;10:15:00;14/04/2017;11:54:00;ECLNC;B734;LAV
20170502;LEST;LEMH;02/05/2017;9:04:00;02/05/2017;10:52:00;ECMEG;A320;IBS
20170502;LEST;LSZH;02/05/2017;9:46:00;03/05/2017;0:00:00;ECMKO;A320;VLG
20170502;LEST;LFSB;02/05/2017;8:06:00;03/05/2017;0:00:00;HBJZY;A320;EZS
20170502;LEST;LEMD;02/05/2017;12:05:00;02/05/2017;13:14:00;ECLLE;A320;IBS
20170502;LEST;LEMD;02/05/2017;20:20:00;02/05/2017;21:27:00;EIDHG;B738;RYR
20170521;LEST;LEBL;21/05/2017;6:55:00;21/05/2017;8:30:00;EIEFX;B738;RYR
20170502;LEST;LEMD;02/05/2017;7:17:00;02/05/2017;8:23:00;ECJEJ;A321;IBS
20170502;LEST;LEBB;02/05/2017;6:30:00;02/05/2017;7:21:00;ECMJE;CRJ2;ANE
20170502;LEST;LEBL;02/05/2017;6:55:00;02/05/2017;8:31:00;ECMJB;A320;VLG
20170521;LEST;LSGG;21/05/2017;7:15:00;22/05/2017;0:00:00;HBJYE;A320;EZS
20170521;LEST;LEMD;21/05/2017;20:30:00;21/05/2017;21:42:00;EIFOR;B738;RYR
20170502;LEST;LEPA;02/05/2017;19:20:00;02/05/2017;20:58:00;ECMEG;A320;IBS
20170503;LEST;EGKK;03/05/2017;7:25:00;04/05/2017;0:00:00;GEZAJ;A319;EZY
20170503;LEST;LIME;03/05/2017;14:05:00;04/05/2017;0:00:00;EIDLE;B738;RYR
20170503;LEST;EIDW;03/05/2017;15:15:00;04/05/2017;0:00:00;EIDEO;A320;EIN
20170503;LEST;LEVT;03/05/2017;18:15:00;03/05/2017;19:28:00;ECJQF;AT73;BCS
20170503;LEST;LEBL;03/05/2017;20:45:00;03/05/2017;22:22:00;EIDCZ;B738;RYR
20170503;LEST;GCXO;03/05/2017;4:25:00;03/05/2017;6:57:00;ECMKO;A320;VLG
20170522;LEST;LSGG;22/05/2017;13:15:00;23/05/2017;0:00:00;HBJYE;A320;EZS
20170503;LEST;LEBL;03/05/2017;6:59:00;03/05/2017;8:29:00;EIEKK;B738;RYR
20170503;LEST;LEMD;03/05/2017;4:42:00;03/05/2017;5:46:00;ECLVQ;A320;IBS
20170503;LEST;LEMG;03/05/2017;20:20:00;03/05/2017;21:39:00;ECMKM;A320;VLG
20170503;LEST;EGKK;03/05/2017;16:55:00;04/05/2017;0:00:00;ECMKO;A320;VLG
20170503;LEST;LEAL;03/05/2017;13:38:00;03/05/2017;15:02:00;EIDAI;B738;RYR
20170522;LEST;LEBL;22/05/2017;18:53:00;22/05/2017;20:22:00;ECHHA;A320;VLG
20170503;LEST;LSGG;03/05/2017;9:05:00;04/05/2017;0:00:00;HBJYE;A320;EZS
20170503;LEST;LEVC;03/05/2017;11:15:00;03/05/2017;12:27:00;ECLQX;B738;AEA
20170503;LEST;LEMD;03/05/2017;11:40:00;03/05/2017;12:55:00;ECJEJ;A321;IBS
20170522;LEST;LEBB;22/05/2017;16:10:00;22/05/2017;17:10:00;ECMNB;CRJ2;ANE
20170503;LEST;LEZL;03/05/2017;14:30:00;03/05/2017;15:33:00;ECJNF;B738;AEA
20170522;LEST;LEBL;22/05/2017;20:55:00;22/05/2017;22:45:00;EIFRH;B738;RYR
20170522;LEST;EHAM;22/05/2017;10:40:00;23/05/2017;0:00:00;ECMEQ;A320;VLG
20170522;LEST;EDDF;22/05/2017;11:15:00;23/05/2017;0:00:00;DAILR;A319;DLH
20170522;LEST;LEBL;22/05/2017;6:45:00;22/05/2017;8:22:00;ECKLT;A320;VLG
20170522;LEST;LEMD;22/05/2017;18:15:00;22/05/2017;19:30:00;ECJEJ;A321;IBS
20170503;LEST;LEBL;03/05/2017;15:50:00;03/05/2017;17:12:00;ECLQX;B738;AEA
20170503;LEST;LEBB;03/05/2017;16:13:00;03/05/2017;17:07:00;ECMJE;CRJ2;ANE
20170504;LEST;LEPA;04/05/2017;16:47:00;04/05/2017;18:23:00;ECMKO;A320;VLG
20170504;LEST;LEBB;04/05/2017;19:15:00;04/05/2017;20:07:00;ECMJE;CRJ2;ANE
20170504;LEST;LEMD;04/05/2017;11:52:00;04/05/2017;12:47:00;ECJEJ;A321;IBS
20170504;LEST;GCLP;04/05/2017;19:52:00;04/05/2017;22:46:00;EIFEI;B738;RYR
20170504;LEST;EDFH;04/05/2017;14:12:00;05/05/2017;0:00:00;EIDLE;B738;RYR
20170504;LEST;EIDW;04/05/2017;13:25:00;05/05/2017;0:00:00;EIDEF;A320;EIN
20170504;LEST;LEMD;04/05/2017;4:40:00;04/05/2017;5:42:00;EIDLE;B738;RYR
20170416;LEST;GCRR;16/04/2017;19:05:00;16/04/2017;21:47:00;EIEBZ;B738;RYR
20170504;LEST;EHAM;04/05/2017;5:10:00;05/05/2017;0:00:00;ECMKO;A320;VLG
20170504;LEST;LEMD;04/05/2017;15:42:00;04/05/2017;17:08:00;ECLUC;A320;IBS
20170504;LEST;GCTS;04/05/2017;20:00:00;04/05/2017;22:51:00;EIFEF;B738;RYR
20170416;LEST;LEZL;16/04/2017;11:00:00;16/04/2017;12:11:00;EIFRM;B738;RYR
20170416;LEST;EDDM;16/04/2017;10:25:00;17/04/2017;0:00:00;DAIZA;A320;DLH
20170504;LEST;LEZL;04/05/2017;15:15:00;04/05/2017;16:36:00;EIFRM;B738;RYR
20170523;LEST;GCLP;23/05/2017;19:50:00;23/05/2017;22:34:00;EIEMP;B738;RYR
20170504;LEST;LEVT;04/05/2017;18:04:00;04/05/2017;19:18:00;ECJQF;AT73;BCS
20170504;LEST;LEBB;04/05/2017;6:30:00;04/05/2017;7:25:00;ECMJE;CRJ2;ANE
20170523;LEST;GCFV;23/05/2017;16:30:00;23/05/2017;19:03:00;ECMEQ;A320;VLG
20170523;LEST;GCXO;23/05/2017;11:39:00;23/05/2017;14:12:00;CSTRL;A320;EVE
20170504;LEST;LEMD;04/05/2017;4:35:00;04/05/2017;5:41:00;ECLYM;A320;IBS
20170504;LEST;LEVC;04/05/2017;6:30:00;04/05/2017;7:56:00;EIDPW;B738;RYR
20170504;LEST;LSGG;04/05/2017;18:45:00;05/05/2017;0:00:00;HBJYI;A319;EZS
20170523;LEST;LEMD;23/05/2017;4:40:00;23/05/2017;5:54:00;ECLKH;A320;IBS
20170523;LEST;LEPA;23/05/2017;4:40:00;23/05/2017;6:31:00;ECMEQ;A320;VLG
20170504;LEST;LEPA;04/05/2017;8:20:00;04/05/2017;10:04:00;EIDLE;B738;RYR
20170504;LEST;LEBL;04/05/2017;6:52:00;04/05/2017;8:30:00;ECLAA;A320;VLG
20170505;LEST;LEMD;05/05/2017;20:45:00;05/05/2017;21:50:00;EIFOF;B738;RYR
20170505;LEST;EGKK;05/05/2017;17:15:00;06/05/2017;0:00:00;ECMKO;A320;VLG
20170505;LEST;LEMD;05/05/2017;4:40:00;05/05/2017;6:08:00;ECJSK;A320;IBS
20170505;LEST;EDDF;05/05/2017;11:33:00;06/05/2017;0:00:00;DAIBI;A319;DLH
20170505;LEST;LEMG;05/05/2017;21:20:00;05/05/2017;22:48:00;ECHQI;A320;VLG
20170505;LEST;LEMD;05/05/2017;7:15:00;05/05/2017;8:25:00;ECLLE;A320;IBS
20170523;LEST;LEMD;23/05/2017;4:39:00;23/05/2017;5:45:00;EIDWA;B738;RYR
20170505;LEST;LSGG;05/05/2017;13:25:00;06/05/2017;0:00:00;HBJXH;A320;EZS
20170505;LEST;LEPA;05/05/2017;4:36:00;05/05/2017;6:35:00;ECMKO;A320;VLG
20170505;LEST;LEMD;05/05/2017;15:45:00;05/05/2017;16:55:00;ECMBU;A320;IBS
20170505;LEST;LEAL;05/05/2017;13:45:00;05/05/2017;15:10:00;EIDLG;B738;RYR
20170505;LEST;LFSB;05/05/2017;8:00:00;06/05/2017;0:00:00;HBJYM;A319;EZS
20170505;LEST;GCXO;05/05/2017;11:50:00;05/05/2017;14:32:00;ECLZD;A320;EVE
20170505;LEST;LEMD;05/05/2017;12:25:00;05/05/2017;13:34:00;ECLUS;A320;IBS
20170505;LEST;LEVC;05/05/2017;6:30:00;05/05/2017;7:58:00;EIDPW;B738;RYR
20170505;LEST;EBBR;05/05/2017;10:16:00;06/05/2017;0:00:00;ECMKO;A320;VLG
20170505;LEST;LEBL;05/05/2017;6:53:00;05/05/2017;8:30:00;EIDLO;B738;RYR
20170505;LEST;LEBB;05/05/2017;19:15:00;05/05/2017;20:09:00;ECMJE;CRJ2;ANE
20170524;LEST;LEBB;24/05/2017;19:20:00;24/05/2017;20:21:00;ECMNB;CRJ2;ANE
20170505;LEST;EGSS;05/05/2017;8:25:00;06/05/2017;0:00:00;EIDLE;B738;RYR
20170506;LEST;LEPA;06/05/2017;21:32:00;06/05/2017;23:03:00;ECLOJ;CRJX;ANE
20170506;LEST;EDFH;06/05/2017;17:28:00;07/05/2017;0:00:00;EIDLE;B738;RYR
20170506;LEST;EIDW;06/05/2017;15:05:00;07/05/2017;0:00:00;EIDER;A320;EIN
20170506;LEST;LSZH;06/05/2017;12:57:00;07/05/2017;0:00:00;HBIJM;A320;SWR
20170506;LEST;LEMD;06/05/2017;4:42:00;06/05/2017;5:40:00;EIDLE;B738;RYR
20170506;LEST;LEMG;06/05/2017;14:20:00;06/05/2017;15:42:00;EIFOW;B738;RYR
20170524;LEST;LEVT;24/05/2017;18:20:00;24/05/2017;19:12:00;ECMEY;B734;BCS
20170524;LEST;LEBL;24/05/2017;6:50:00;24/05/2017;8:31:00;EIDHO;B738;RYR
20170506;LEST;LIRF;06/05/2017;19:25:00;07/05/2017;0:00:00;ECLOC;A320;VLG
20170524;LEST;LEMD;24/05/2017;4:43:00;24/05/2017;5:56:00;EIEVJ;B738;RYR
20170524;LEST;LEMD;24/05/2017;11:50:00;24/05/2017;13:14:00;ECJLI;A321;IBS
20170506;LEST;GCRR;06/05/2017;17:20:00;06/05/2017;20:00:00;ECMKO;A320;VLG
20170506;LEST;LSGG;06/05/2017;7:17:00;07/05/2017;0:00:00;HBJYD;A320;EZS
20170506;LEST;GCLP;06/05/2017;10:25:00;06/05/2017;13:05:00;ECLTM;B738;AEA
20170506;LEST;EGKK;06/05/2017;8:20:00;07/05/2017;0:00:00;GEZBW;A319;EZY
20170506;LEST;LEMD;06/05/2017;8:29:00;06/05/2017;9:31:00;ECLUC;A320;IBS
20170506;LEST;LEBL;06/05/2017;6:50:00;06/05/2017;8:19:00;EIEVN;B738;RYR
20170506;LEST;LEBL;06/05/2017;6:55:00;06/05/2017;8:34:00;ECMFK;A320;VLG
20170506;LEST;LEBL;06/05/2017;11:40:00;06/05/2017;12:57:00;ECLQX;B738;AEA
20170506;LEST;LEMD;06/05/2017;4:35:00;06/05/2017;5:40:00;ECLYE;A320;IBS
20170506;LEST;GCTS;06/05/2017;20:00:00;06/05/2017;22:54:00;EIFEF;B738;RYR
20170506;LEST;GCLP;06/05/2017;19:33:00;06/05/2017;22:18:00;EIEKY;B738;RYR
20170525;LEST;LSZH;25/05/2017;7:42:00;26/05/2017;0:00:00;HBIPV;A319;SWR
20170506;LEST;GCRR;06/05/2017;19:00:00;06/05/2017;21:33:00;EIEBZ;B738;RYR
20170506;LEST;LEAM;06/05/2017;16:27:00;06/05/2017;18:00:00;ECLXV;B738;AEA
20170506;LEST;GCFV;06/05/2017;3:50:00;06/05/2017;6:37:00;ECMKO;A320;VLG
20170506;LEST;LIMC;06/05/2017;9:20:00;07/05/2017;0:00:00;GEZDL;A319;EZY
20170507;LEST;GCRR;07/05/2017;19:15:00;07/05/2017;21:51:00;EIEBZ;B738;RYR
20170525;LEST;EDFH;25/05/2017;14:10:00;26/05/2017;0:00:00;EIDPT;B738;RYR
20170507;LEST;LEVC;07/05/2017;6:26:00;07/05/2017;7:44:00;EIEKO;B738;RYR
20170507;LEST;EGSS;07/05/2017;8:40:00;08/05/2017;0:00:00;EIDLE;B738;RYR
20170525;LEST;LEVT;25/05/2017;18:17:00;25/05/2017;19:12:00;ECMEY;B734;BCS
20170507;LEST;LEMD;07/05/2017;15:39:00;07/05/2017;16:43:00;ECLUD;A320;IBS
20170525;LEST;LEBL;25/05/2017;19:11:00;25/05/2017;20:42:00;ECKCU;A320;VLG
20170507;LEST;LIME;07/05/2017;14:05:00;08/05/2017;0:00:00;EIDLE;B738;RYR
20170525;LEST;EDDF;25/05/2017;11:35:00;26/05/2017;0:00:00;DAILT;A319;DLH
20170507;LEST;GCXO;07/05/2017;4:20:00;07/05/2017;7:00:00;ECMKO;A320;VLG
20170525;LEST;LEAL;25/05/2017;11:52:00;25/05/2017;13:20:00;ECLOP;A320;VLG
20170525;LEST;LEPA;25/05/2017;8:25:00;25/05/2017;10:13:00;EIDPT;B738;RYR
